chart,rater,answer
PD-CR-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00000fcf-82fa-4121-92cd-b961bcc66ad5,1
PD-MG-dd06-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,006a2e61-b156-4348-a00e-aaa653f7d9e3,1
PB-MB-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00218286-2894-4d83-9be0-c01dc8ebba39,1
PP-MB-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0016bf3d-43a5-45e4-b2a9-94b9ddfe18c6,1
PD-MB-dd06-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,001219d7-5f72-4b57-805a-1c7da66d3842,1
PP-MG-dd06-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0058c279-dfc6-49dc-b598-fd22ddfc34bb,1
PB-CR-dd06-gr00-pa05-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,0001eb08-ba6f-4e5f-81fe-c90128c938bc,1
PB-CR-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,01192899-25f6-45f1-ad5e-910efd6aaa1a,1
PB-MG-dd06-gr00-pa05-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,000446f4-6148-4131-960f-8eb148919672,1
PB-CL-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0001eb08-ba6f-4e5f-81fe-c90128c938bc,1
PD-CR-dd02-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000512a7-cc3e-47d8-9c6e-81e73903524e,1
PP-MB-dd06-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000d60e-54c2-4b39-a3f4-3e60feef3671,1
PB-CR-dd06-gr00-pa03-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,000512a7-cc3e-47d8-9c6e-81e73903524e,1
PD-MB-dd06-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0000d60e-54c2-4b39-a3f4-3e60feef3671,1
PD-MB-dd06-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000fe47a-7e3d-4eef-a0f5-421bcf764d4d,1
PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00002caa-bfb7-4f37-ab7f-0644e8a483a6,1
PB-MG-dd06-gr00-pa01-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000105ec-cd96-4c06-8ab0-54f99ccee885,1
PB-CR-dd06-gr00-pa01-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00060d6f-7ae0-4609-924c-99611b0e6e6b,1
PD-MB-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0002756a-f5cc-4d4c-8420-ce61a968c4c9,1
PP-MG-dd06-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,000105ec-cd96-4c06-8ab0-54f99ccee885,1
PD-CR-dd06-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0007027e-6930-4e17-8453-e1ae7336063b,1
PB-CR-dd06-gr00-pa05-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000cece7-3bbb-40c5-9e06-ba3ba7ea7412,1
PD-CL-dd02-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,02e193a6-8526-4c89-b75e-0c8f46ea8b85,1
PD-CR-dd12-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0001004f-ccbd-47d9-b608-ed76f94e0c0d,1
PD-MG-dd12-dh5-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00003ded-8e68-4b46-b816-eadb9fb27349,1
PD-MG-dd02-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00534799-374b-4a83-9013-10a714dfdc76,1
PD-MB-dd02-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00015cef-d146-409d-aa0f-2eb686414e2d,1
PB-MB-dd06-gr00-pano-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00067f56-4742-4649-b211-f1f770c4164b,1
PB-MB-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000ebbcc-69f5-40d3-b1a7-2aced65c66dc,1
PB-MG-dd06-gr00-pa01-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0003292a-1358-4b60-8c5b-193d843f59cc,1
PB-MB-dd06-gr00-pa05-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,0007eeef-f3dd-40f6-b0c9-a96efdcfce6d,1
PB-MB-dd06-gr00-pano-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0000387d-77d6-4a92-a090-8e5c8601beba,1
PD-CR-dd12-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00015cef-d146-409d-aa0f-2eb686414e2d,1
PB-MG-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00034cb9-aea2-4d35-929e-1e42a86ddbfa,1
PD-MB-dd02-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00100262-6324-467e-a17d-8c4afa633ce1,1
PP-CR-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,00057e66-5951-47f0-8276-b31d3cd1e6b1,1
PB-MG-dd06-gr00-pano-sano-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,0000c758-db5e-4e48-bb27-dd11b8030c4d,1
PP-MB-dd06-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,000c57a8-190b-4e13-93d3-525ae1000c6f,1
PP-CR-dd02-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00007d2a-be05-4ba7-880f-27d419eba899,1
PB-MG-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00c9bcfc-a423-49a4-baa7-dfde8f67637c,1
PP-MB-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0002808f-bcb0-4f0b-a877-c0ffbe56e1b3,1
PD-MB-dd06-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0000a257-4ffb-4095-9ca1-aba7af643e94,1
PP-CR-dd02-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,0000e57e-dadf-4591-aeee-eea76e6e9299,1
PB-CL-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,006558aa-2b9c-47c9-b4f1-3031b2fa5d18,1
PP-CL-dd06-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0005a3f4-af6c-4bc2-9b10-c3fc1e62a567,1
PB-MB-dd06-gr00-pa05-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,000127db-5f76-469c-a0a0-5d717433e03e,1
PB-CL-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,000127db-5f76-469c-a0a0-5d717433e03e,1
PB-MG-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0000387d-77d6-4a92-a090-8e5c8601beba,1
PB-MB-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0000e57e-dadf-4591-aeee-eea76e6e9299,1
PP-CR-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00061ceb-544f-4ded-974a-ec39fee2385d,1
PB-MB-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00003ded-8e68-4b46-b816-eadb9fb27349,1
PB-MB-dd06-gr00-pano-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00012808-d1a8-48a9-871c-021efff40483,1
PP-MG-dd06-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0002b74d-a8a9-4efc-a39a-7c10b7a8f9d2,1
PB-CL-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,001a112b-7514-4bb9-813f-6a2631964408,1
PB-MG-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00ead5d6-0741-4d39-aa0f-693f7fdb205e,1
PB-CL-dd06-gr00-pano-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,000ca6e7-0008-4e9a-b725-82be9ee7f27f,1
PB-CL-dd06-gr00-pano-sano-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,004a5929-68d1-4709-81ad-eb88695e4d1c,1
PB-CL-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000cece7-3bbb-40c5-9e06-ba3ba7ea7412,1
PB-CL-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,01e74e6f-3f04-46bf-8162-12c5033a0867,1
PB-CR-dd06-gr00-pa05-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0000007d-61a0-4427-9940-e695d8ce49dc,1
PB-MB-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0001e5ca-22b1-4fba-8067-07e73ba430c9,1
PP-CR-dd06-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0003e04c-2e1a-47c0-9c58-d45f034c20a1,1
PB-CL-dd06-gr00-pa03-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00002606-ab44-4571-b018-772ebb354e8b,1
PD-CR-dd06-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0000da92-099b-456f-b73d-acb4bd8c07e7,1
PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,0001dcde-90b4-4d4f-94d4-2f6b335a37ba,1
PP-MB-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0003d3ee-e14a-4637-aa75-37c5bc33d62b,1
PB-CR-dd06-gr00-pano-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00004d15-35d9-4c73-a59b-7357acb7ed5e,1
PP-CR-dd12-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00081f79-d239-41c2-b395-14987f891e26,1
PB-MB-dd06-gr00-pano-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000ecd59-b675-4f32-8ba2-7e42b4c52453,1
PP-CL-dd06-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00001510-8f60-41b8-bc87-7ab223d06a42,1
PP-MG-dd12-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00003901-25eb-4209-b298-c604f3362beb,1
PB-CR-dd06-gr00-pa03-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000015e9-15f6-4f85-b261-aa92d3221e17,1
PB-CL-dd06-gr00-pa03-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,0014dc40-97ce-463c-adc8-d01d4b6fce4d,1
PB-MG-dd06-gr00-pa05-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00039007-5301-4f1a-af29-573bb9ecfc31,1
PB-MB-dd06-gr00-pa01-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00015b35-7f05-4422-b141-0f254cc110c6,1
PD-CL-dd12-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,051de2bf-a667-4d56-bd7c-e621e862250c,1
PB-MG-dd06-gr00-pano-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00020d40-b3f0-48d5-859a-ecc02f8c3427,1
PD-CL-dd06-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0003292a-1358-4b60-8c5b-193d843f59cc,1
PP-MB-dd06-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0004b7b2-f080-4f82-98c6-571e74827a6c,1
PB-MG-dd06-gr00-pa01-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00004335-67e7-4f04-886a-670308716cab,1
PB-MG-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00000315-0610-4913-8096-f2f47a834634,1
PB-CL-dd06-gr00-pa01-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,002d826b-0034-4fec-b7b5-83643e81f686,1
PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,004a5929-68d1-4709-81ad-eb88695e4d1c,1
PD-MB-dd02-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00240d96-d6a2-464f-a987-4311914c4ae1,1
PD-MG-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00095507-ee53-47db-9059-5ed19c135466,1
PB-MG-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0007eeef-f3dd-40f6-b0c9-a96efdcfce6d,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,011f6582-1f1d-4c51-9ac1-21a2fe104888,1
PB-MB-dd06-gr00-pano-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00100262-6324-467e-a17d-8c4afa633ce1,1
PD-CR-dd12-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000ecd59-b675-4f32-8ba2-7e42b4c52453,1
PP-MG-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,002d826b-0034-4fec-b7b5-83643e81f686,1
PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0000b301-043c-491b-a710-d64130af735c,1
PB-CR-dd06-gr00-pano-sa00-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00005737-dade-4638-9921-932f895c910a,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00042e04-cf55-45e7-a2a3-135b4f882e98,1
PP-MG-dd12-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,00081f79-d239-41c2-b395-14987f891e26,1
PP-CL-dd06-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00005a03-35b8-49c9-ad5c-1032c57c3e6a,1
PP-MG-dd06-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0000291d-64c9-4c1b-b21d-9008cbdbbe65,1
PB-CL-dd06-gr00-pa05-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00003f6e-0dfe-4fba-8beb-71df19476352,1
PB-MB-dd06-gr00-pa05-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000ecd59-b675-4f32-8ba2-7e42b4c52453,1
PP-CR-dd12-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0004ac6e-092f-429d-9d03-b77ce877481d,1
PD-MG-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000437b-8436-44d0-97b4-3a29ecc2767f,1
PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,000a5048-2405-4507-b111-29fafa899c75,1
PD-CR-dd12-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00067a55-475d-413d-aa2c-096c595228ee,1
PB-MG-dd06-gr00-pa05-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,0319c322-2723-478e-9443-83ba09595e06,1
PB-MG-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0012c891-b322-40aa-9be0-7b1179dab1ba,1
PD-MG-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00842c8b-0fb3-483a-ab59-04a529667df1,1
PB-MG-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,000042c2-9da2-47b6-a4a8-5f1110b04b0b,1
PD-CR-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00218286-2894-4d83-9be0-c01dc8ebba39,1
PP-MG-dd06-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000fb8f3-d9f8-4567-a34e-e8c63faf4923,1
PD-MB-dd06-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00032245-18e3-4f5a-9a3a-2cb3b336efe0,1
PB-CL-dd06-gr00-pa01-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000ebbcc-69f5-40d3-b1a7-2aced65c66dc,1
PP-MB-dd02-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00b52073-5d31-4d53-afc4-1ed3061cce86,1
PB-MB-dd06-gr00-pa03-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,001219d7-5f72-4b57-805a-1c7da66d3842,1
PB-CR-dd06-gr00-pa05-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00027826-04da-48b1-b528-946b32336384,1
PD-MB-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000015e9-15f6-4f85-b261-aa92d3221e17,1
PB-MB-dd06-gr00-pano-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,002f99be-c351-4627-90c2-0e104b527649,1
PP-CL-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,051de2bf-a667-4d56-bd7c-e621e862250c,1
PD-MG-dd12-dh5-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00001e35-f314-49b0-91d2-7a8afa4018d7,1
PD-CL-dd06-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0001dcde-90b4-4d4f-94d4-2f6b335a37ba,1
PP-MG-dd06-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0000007d-61a0-4427-9940-e695d8ce49dc,1
PD-CR-dd12-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,00025c33-6fdb-4b37-9dbc-474765462476,1
PB-MB-dd06-gr00-pa01-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,012921ff-df31-4ab6-b6e7-0d06f9dc0489,1
PP-CR-dd02-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0003b1e9-1510-4dbf-bbcc-80c47a762602,1
PP-MG-dd06-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00025734-39be-4e79-84fc-4f9fb0831bb9,1
PB-MB-dd06-gr00-pa03-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00000df9-60c9-4e3b-8226-049a1d91165e,1
PB-MB-dd06-gr00-pa01-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00003901-25eb-4209-b298-c604f3362beb,1
PP-MG-dd06-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,059c5b4c-b977-4098-8b7d-bd5eb8ed9a1f,1
PB-CR-dd06-gr00-pano-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,009a29bf-6a2f-42f2-beda-a6410fab470f,1
PD-CR-dd06-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0067cf99-c431-46b0-b742-fc2f2052de02,1
PP-MB-dd12-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,047cfe4a-4562-4b01-8262-5416dec1d171,1
PB-CL-dd06-gr00-pa05-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00218286-2894-4d83-9be0-c01dc8ebba39,1
PB-CR-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,00067f56-4742-4649-b211-f1f770c4164b,1
PD-MB-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00004daa-0c87-4bf8-8c49-04195d104f04,1
PD-MB-dd02-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,000042c2-9da2-47b6-a4a8-5f1110b04b0b,1
PB-CL-dd06-gr00-pa05-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,000127db-5f76-469c-a0a0-5d717433e03e,1
PB-CR-dd06-gr00-pa01-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0003dc49-fa50-4dfe-95a3-095d7d6ef82c,1
PD-MB-dd06-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0005b1bb-64fb-48de-b4ff-02941c8b0dcd,1
PB-CR-dd06-gr00-pano-sa00-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00000545-0f11-4447-bc65-1911c6b04c59,1
PB-MB-dd06-gr00-pa03-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0001eb08-ba6f-4e5f-81fe-c90128c938bc,1
PB-MG-dd06-gr00-pa01-sa00-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000b16e9-b5ec-45c1-999c-1c3cd4850866,1
PD-CR-dd06-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00002bb9-e7b2-4156-8c33-a62e3bb2d350,1
PB-MG-dd06-gr00-pa03-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,000b5fd9-c73c-48b9-8a91-4fe794daa881,1
PB-MG-dd06-gr00-pano-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,0000d8fb-6685-4383-8d9e-75158f0643e1,1
PD-MB-dd02-dh5-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,000105ec-cd96-4c06-8ab0-54f99ccee885,1
PB-CL-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000ecd59-b675-4f32-8ba2-7e42b4c52453,1
PP-MG-dd02-we05-sa00-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0005b775-f422-49a5-8d16-967e68f4c909,1
PB-MG-dd06-gr00-pa05-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00045105-b516-4f17-8bb5-909b31f394ab,1
PD-MG-dd06-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,00027484-5d9a-48c1-af92-7083747bfd6c,1
PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0012c891-b322-40aa-9be0-7b1179dab1ba,1
PB-MB-dd06-gr00-pa03-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0001e5ca-22b1-4fba-8067-07e73ba430c9,1
PD-CL-dd02-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,00218286-2894-4d83-9be0-c01dc8ebba39,1
PD-CL-dd02-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0000ca46-c5be-40d1-ae67-2c10cebcb56d,1
PB-MG-dd06-gr00-pa01-sano-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,00045105-b516-4f17-8bb5-909b31f394ab,1
PP-CR-dd02-we05-sa00-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0000007d-61a0-4427-9940-e695d8ce49dc,1
PB-CL-dd06-gr00-pano-sano-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,00000315-0610-4913-8096-f2f47a834634,1
PD-MG-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,004bd7c3-31c4-40eb-a2ba-e54d4e4dc907,1
PP-CR-dd12-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,0000713a-eadd-41af-95ae-b6a89234e26e,1
PB-CR-dd06-gr00-pa01-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,000019e6-acb5-457c-8731-0dfbe1b9bb3d,1
PD-CL-dd12-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,0000e57e-dadf-4591-aeee-eea76e6e9299,1
PB-MG-dd06-gr00-pano-sano-bw6-bov-bs000-e11a1-ftse-fs16-llur-sm0,0002b74d-a8a9-4efc-a39a-7c10b7a8f9d2,1
PB-CL-dd06-gr00-pa05-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00842c8b-0fb3-483a-ab59-04a529667df1,1
PB-CR-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a0-ftse-fs16-llur-sm0,00012ed6-bd06-45e6-a0a8-1be468902963,1
PB-MB-dd06-gr00-pano-sano-bw6-boh-bs000-e00a0-ftse-fs16-llur-sm0,0003e04c-2e1a-47c0-9c58-d45f034c20a1,1
PP-MB-dd12-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,00061ceb-544f-4ded-974a-ec39fee2385d,1
PP-MG-dd12-we05-sano-ro000-pano-ad09-ftse-fs16-llcr-sm0,01209b5d-60f3-4499-ac1b-4b55b9106d04,1
PB-CR-dd06-gr00-pa03-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0009badd-6cc3-4a82-80af-60a4ed1c0b40,1
PD-CL-dd06-dh5-we05-sano-ro000-pa05-ad09-ftse-fs16-llcr-sm0,0003292a-1358-4b60-8c5b-193d843f59cc,1
PB-CR-dd06-gr00-pano-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00025734-39be-4e79-84fc-4f9fb0831bb9,1
PD-CL-dd02-dh5-we05-sa00-ro000-pa05-ad09-ftse-fs16-llcr-sm0,00022b29-eab4-43ca-ab6f-a1151e8bf6e2,1
PD-CR-dd12-dh5-we05-sano-ro000-pa01-ad09-ftse-fs16-llcr-sm0,002d4901-eaa4-4dc1-bd16-c1fb6453657c,1
PB-CL-dd06-gr00-pa03-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00000315-0610-4913-8096-f2f47a834634,1
PB-MG-dd06-gr00-pa05-sa00-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00049e57-43c6-4873-9803-da92b4b85414,1
PD-CL-dd12-dh5-we05-sa00-ro000-pano-ad09-ftse-fs16-llcr-sm0,0000387d-77d6-4a92-a090-8e5c8601beba,1
PB-MB-dd06-gr00-pa03-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0000f9d5-3b87-477a-a1a4-50c1aa2c10a1,1
PB-MB-dd06-gr00-pa01-sano-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,0002b74d-a8a9-4efc-a39a-7c10b7a8f9d2,1
PB-MB-dd06-gr00-pano-sano-bw6-boh-bs000-e10a1-ftse-fs16-llur-sm0,00034cb9-aea2-4d35-929e-1e42a86ddbfa,1
PD-CL-dd02-dh5-we05-sano-ro000-pa03-ad09-ftse-fs16-llcr-sm0,000e3468-ec33-4e75-b539-3cc8f167a41d,1
PB-MB-dd06-gr00-pa01-sano-bw6-bov-bs000-e10a1-ftse-fs16-llur-sm0,00001510-8f60-41b8-bc87-7ab223d06a42,1
PB-CR-dd06-gr00-pa01-sa00-bw6-boh-bs000-e11a1-ftse-fs16-llur-sm0,00218a5e-20e7-4630-89fd-8c61d58b7126,1
PB-MB-dd06-gr00-pa01-sano-bw6-boh-bs000-e00a1-ftse-fs16-llur-sm0,00062fc0-3b28-4d31-8a05-aa969e7f05f2,1
PB-CL-dd06-gr00-pano-sa00-bw6-bov-bs000-e00a1-ftse-fs16-llur-sm0,0001004f-ccbd-47d9-b608-ed76f94e0c0d,1
